city_id,city_name,country_code,latitude,longitude,date,max_temp,humidity,cloudiness,wind_speed
334,ponta do sol,cv,1.6492003,7.3802433,1518512800,68.39,100,64,13.33
335,palmer,us,42.19310175,-72.3126212882452,1518511140,33.8,92,90,2.26
336,bluff,nz,-46.6014038,168.3398682,1518512914,62.41,97,0,19.71
337,emet,tr,39.3390778,29.2572082,1518512920,36.76,98,32,3.71
338,rayevskiy,ru,54.068695,54.941628,1518512921,13.67,98,44,4.38
339,te anau,nz,-45.41449,167.717489,1518512921,54.44,83,12,3.94
340,mahebourg,mu,-20.4112449,57.7069601,1518508800,87.8,79,75,4.7
341,vaini,to,-21.1925671,-175.1772797,1518512783,83.47,94,48,16.91
342,pevek,ru,69.7028171,170.2746851,1518512922,-2.44,84,32,1.7
343,port alfred,za,-33.5981844,26.8914772,1518512793,70.78,98,92,13.78
344,brae,gb,60.3949475,-1.3543206,1518511800,41.0,86,75,20.8
345,saint-philippe,re,-21.3606197,55.7660672,1518510600,87.8,74,20,19.46
346,murgab,tm,37.6042769,61.8399998,1518508800,62.6,45,75,6.93
347,hasaki,jp,35.2254703,-80.8483073,1518510600,44.6,41,20,3.36
